,x,y
116,62.94673452,-7.677677678
117,62.6397208,-7.657657658
118,62.33350868,-7.637637638
119,62.02809817,-7.617617618
120,61.72348926,-7.597597598
121,61.41968194,-7.577577578
122,61.11667624,-7.557557558
123,60.81447213,-7.537537538
124,60.51306963,-7.517517518
125,60.21246872,-7.497497497
126,59.91266943,-7.477477477
127,59.61367173,-7.457457457
128,59.31547564,-7.437437437
129,59.01808114,-7.417417417
130,58.72148826,-7.397397397
131,58.42569697,-7.377377377
132,58.13070728,-7.357357357
133,57.8365192,-7.337337337
134,57.54313272,-7.317317317
135,57.25054785,-7.297297297
136,56.95876457,-7.277277277
137,56.6677829,-7.257257257
138,56.37760283,-7.237237237
139,56.08822436,-7.217217217
140,55.7996475,-7.197197197
141,55.51187223,-7.177177177
142,55.22489857,-7.157157157
143,54.93872651,-7.137137137
144,54.65335606,-7.117117117
145,54.36878721,-7.097097097
146,54.08501995,-7.077077077
147,53.80205431,-7.057057057
148,53.51989026,-7.037037037
149,53.23852782,-7.017017017
150,52.95796698,-6.996996997
151,52.67820774,-6.976976977
152,52.3992501,-6.956956957
153,52.12109407,-6.936936937
154,51.84373964,-6.916916917
155,51.56718681,-6.896896897
156,51.29143558,-6.876876877
157,51.01648596,-6.856856857
158,50.74233793,-6.836836837
159,50.46899151,-6.816816817
160,50.1964467,-6.796796797
161,49.92470348,-6.776776777
162,49.65376187,-6.756756757
163,49.38362186,-6.736736737
164,49.11428345,-6.716716717
165,48.84574665,-6.696696697
166,48.57801144,-6.676676677
167,48.31107784,-6.656656657
168,48.04494585,-6.636636637
169,47.77961545,-6.616616617
170,47.51508666,-6.596596597
171,47.25135947,-6.576576577
172,46.98843388,-6.556556557
173,46.72630989,-6.536536537
174,46.46498751,-6.516516517
175,46.20446673,-6.496496496
176,45.94474755,-6.476476476
177,45.68582997,-6.456456456
178,45.427714,-6.436436436
179,45.17039963,-6.416416416
180,44.91388686,-6.396396396
181,44.65817569,-6.376376376
182,44.40326613,-6.356356356
183,44.14915817,-6.336336336
184,43.89585181,-6.316316316
185,43.64334705,-6.296296296
186,43.3916439,-6.276276276
187,43.14074234,-6.256256256
188,42.89064239,-6.236236236
189,42.64134405,-6.216216216
190,42.3928473,-6.196196196
191,42.14515216,-6.176176176
192,41.89825862,-6.156156156
193,41.65216668,-6.136136136
194,41.40687635,-6.116116116
195,41.16238761,-6.096096096
196,40.91870048,-6.076076076
197,40.67581495,-6.056056056
198,40.43373103,-6.036036036
199,40.1924487,-6.016016016
200,39.95196798,-5.995995996
201,39.71228887,-5.975975976
202,39.47341135,-5.955955956
203,39.23533544,-5.935935936
204,38.99806112,-5.915915916
205,38.76158842,-5.895895896
206,38.52591731,-5.875875876
207,38.2910478,-5.855855856
208,38.0569799,-5.835835836
209,37.8237136,-5.815815816
210,37.59124891,-5.795795796
211,37.35958581,-5.775775776
212,37.12872432,-5.755755756
213,36.89866443,-5.735735736
214,36.66940614,-5.715715716
215,36.44094946,-5.695695696
216,36.21329438,-5.675675676
217,35.9864409,-5.655655656
218,35.76038902,-5.635635636
219,35.53513874,-5.615615616
220,35.31069007,-5.595595596
221,35.087043,-5.575575576
222,34.86419753,-5.555555556
223,34.64215367,-5.535535536
224,34.4209114,-5.515515516
225,34.20047074,-5.495495495
226,33.98083168,-5.475475475
227,33.76199423,-5.455455455
228,33.54395837,-5.435435435
229,33.32672412,-5.415415415
230,33.11029147,-5.395395395
231,32.89466043,-5.375375375
232,32.67983098,-5.355355355
233,32.46580314,-5.335335335
234,32.2525769,-5.315315315
235,32.04015226,-5.295295295
236,31.82852923,-5.275275275
237,31.6177078,-5.255255255
238,31.40768797,-5.235235235
239,31.19846974,-5.215215215
240,30.99005312,-5.195195195
241,30.78243809,-5.175175175
242,30.57562467,-5.155155155
243,30.36961286,-5.135135135
244,30.16440264,-5.115115115
245,29.95999403,-5.095095095
246,29.75638702,-5.075075075
247,29.55358161,-5.055055055
248,29.3515778,-5.035035035
249,29.1503756,-5.015015015
250,28.949975,-4.994994995
251,28.750376,-4.974974975
252,28.55157861,-4.954954955
253,28.35358281,-4.934934935
254,28.15638862,-4.914914915
255,27.95999603,-4.894894895
256,27.76440505,-4.874874875
257,27.56961566,-4.854854855
258,27.37562788,-4.834834835
259,27.1824417,-4.814814815
260,26.99005712,-4.794794795
261,26.79847415,-4.774774775
262,26.60769278,-4.754754755
263,26.41771301,-4.734734735
264,26.22853484,-4.714714715
265,26.04015828,-4.694694695
266,25.85258331,-4.674674675
267,25.66580995,-4.654654655
268,25.4798382,-4.634634635
269,25.29466804,-4.614614615
270,25.11029949,-4.594594595
271,24.92673254,-4.574574575
272,24.74396719,-4.554554555
273,24.56200344,-4.534534535
274,24.3808413,-4.514514515
275,24.20048076,-4.494494494
276,24.02092182,-4.474474474
277,23.84216449,-4.454454454
278,23.66420875,-4.434434434
279,23.48705462,-4.414414414
280,23.31070209,-4.394394394
281,23.13515117,-4.374374374
282,22.96040184,-4.354354354
283,22.78645412,-4.334334334
284,22.613308,-4.314314314
285,22.44096349,-4.294294294
286,22.26942057,-4.274274274
287,22.09867926,-4.254254254
288,21.92873955,-4.234234234
289,21.75960144,-4.214214214
290,21.59126494,-4.194194194
291,21.42373004,-4.174174174
292,21.25699674,-4.154154154
293,21.09106504,-4.134134134
294,20.92593494,-4.114114114
295,20.76160645,-4.094094094
296,20.59807956,-4.074074074
297,20.43535427,-4.054054054
298,20.27343059,-4.034034034
299,20.1123085,-4.014014014
300,19.95198802,-3.993993994
301,19.79246915,-3.973973974
302,19.63375187,-3.953953954
303,19.4758362,-3.933933934
304,19.31872213,-3.913913914
305,19.16240966,-3.893893894
306,19.00689879,-3.873873874
307,18.85218953,-3.853853854
308,18.69828187,-3.833833834
309,18.54517581,-3.813813814
310,18.39287135,-3.793793794
311,18.2413685,-3.773773774
312,18.09066724,-3.753753754
313,17.94076759,-3.733733734
314,17.79166955,-3.713713714
315,17.6433731,-3.693693694
316,17.49587826,-3.673673674
317,17.34918502,-3.653653654
318,17.20329338,-3.633633634
319,17.05820335,-3.613613614
320,16.91391492,-3.593593594
321,16.77042809,-3.573573574
322,16.62774286,-3.553553554
323,16.48585923,-3.533533534
324,16.34477721,-3.513513514
325,16.20449679,-3.493493493
326,16.06501797,-3.473473473
327,15.92634076,-3.453453453
328,15.78846514,-3.433433433
329,15.65139113,-3.413413413
330,15.51511872,-3.393393393
331,15.37964792,-3.373373373
332,15.24497871,-3.353353353
333,15.11111111,-3.333333333
334,14.97804511,-3.313313313
335,14.84578072,-3.293293293
336,14.71431792,-3.273273273
337,14.58365673,-3.253253253
338,14.45379714,-3.233233233
339,14.32473915,-3.213213213
340,14.19648277,-3.193193193
341,14.06902799,-3.173173173
342,13.94237481,-3.153153153
343,13.81652323,-3.133133133
344,13.69147326,-3.113113113
345,13.56722488,-3.093093093
346,13.44377811,-3.073073073
347,13.32113294,-3.053053053
348,13.19928938,-3.033033033
349,13.07824742,-3.013013013
350,12.95800706,-2.992992993
351,12.8385683,-2.972972973
352,12.71993114,-2.952952953
353,12.60209559,-2.932932933
354,12.48506164,-2.912912913
355,12.36882929,-2.892892893
356,12.25339854,-2.872872873
357,12.1387694,-2.852852853
358,12.02494186,-2.832832833
359,11.91191592,-2.812812813
360,11.79969158,-2.792792793
361,11.68826885,-2.772772773
362,11.57764772,-2.752752753
363,11.46782819,-2.732732733
364,11.35881026,-2.712712713
365,11.25059394,-2.692692693
366,11.14317922,-2.672672673
367,11.0365661,-2.652652653
368,10.93075458,-2.632632633
369,10.82574466,-2.612612613
370,10.72153635,-2.592592593
371,10.61812964,-2.572572573
372,10.51552453,-2.552552553
373,10.41372103,-2.532532533
374,10.31271913,-2.512512513
375,10.21251883,-2.492492492
376,10.11312013,-2.472472472
377,10.01452303,-2.452452452
378,9.916727538,-2.432432432
379,9.819733648,-2.412412412
380,9.723541359,-2.392392392
381,9.628150673,-2.372372372
382,9.53356159,-2.352352352
383,9.439774108,-2.332332332
384,9.34678823,-2.312312312
385,9.254603953,-2.292292292
386,9.163221279,-2.272272272
387,9.072640208,-2.252252252
388,8.982860739,-2.232232232
389,8.893882872,-2.212212212
390,8.805706608,-2.192192192
391,8.718331946,-2.172172172
392,8.631758886,-2.152152152
393,8.545987429,-2.132132132
394,8.461017574,-2.112112112
395,8.376849322,-2.092092092
396,8.293482672,-2.072072072
397,8.210917624,-2.052052052
398,8.129154179,-2.032032032
399,8.048192336,-2.012012012
400,7.968032096,-1.991991992
401,7.888673458,-1.971971972
402,7.810116423,-1.951951952
403,7.73236099,-1.931931932
404,7.655407159,-1.911911912
405,7.579254931,-1.891891892
406,7.503904305,-1.871871872
407,7.429355281,-1.851851852
408,7.35560786,-1.831831832
409,7.282662041,-1.811811812
410,7.210517825,-1.791791792
411,7.139175211,-1.771771772
412,7.0686342,-1.751751752
413,6.998894791,-1.731731732
414,6.929956984,-1.711711712
415,6.86182078,-1.691691692
416,6.794486178,-1.671671672
417,6.727953178,-1.651651652
418,6.662221781,-1.631631632
419,6.597291987,-1.611611612
420,6.533163794,-1.591591592
421,6.469837205,-1.571571572
422,6.407312217,-1.551551552
423,6.345588832,-1.531531532
424,6.284667049,-1.511511512
425,6.224546869,-1.491491491
426,6.165228291,-1.471471471
427,6.106711316,-1.451451451
428,6.048995943,-1.431431431
429,5.992082172,-1.411411411
430,5.935970004,-1.391391391
431,5.880659438,-1.371371371
432,5.826150475,-1.351351351
433,5.772443114,-1.331331331
434,5.719537355,-1.311311311
435,5.667433199,-1.291291291
436,5.616130645,-1.271271271
437,5.565629694,-1.251251251
438,5.515930345,-1.231231231
439,5.467032598,-1.211211211
440,5.418936454,-1.191191191
441,5.371641912,-1.171171171
442,5.325148973,-1.151151151
443,5.279457636,-1.131131131
444,5.234567901,-1.111111111
445,5.190479769,-1.091091091
446,5.147193239,-1.071071071
447,5.104708312,-1.051051051
448,5.063024987,-1.031031031
449,5.022143264,-1.011011011
450,4.982063144,-0.990990991
451,4.942784626,-0.970970971
452,4.904307711,-0.950950951
453,4.866632398,-0.930930931
454,4.829758688,-0.910910911
455,4.793686579,-0.890890891
456,4.758416074,-0.870870871
457,4.72394717,-0.850850851
458,4.690279869,-0.830830831
459,4.657414171,-0.810810811
460,4.625350075,-0.790790791
461,4.594087581,-0.770770771
462,4.56362669,-0.750750751
463,4.533967401,-0.730730731
464,4.505109714,-0.710710711
465,4.47705363,-0.690690691
466,4.449799148,-0.670670671
467,4.423346269,-0.650650651
468,4.397694992,-0.630630631
469,4.372845318,-0.610610611
470,4.348797246,-0.590590591
471,4.325550776,-0.570570571
472,4.303105909,-0.550550551
473,4.281462644,-0.530530531
474,4.260620981,-0.510510511
475,4.240580921,-0.49049049
476,4.221342464,-0.47047047
477,4.202905608,-0.45045045
478,4.185270355,-0.43043043
479,4.168436705,-0.41041041
480,4.152404657,-0.39039039
481,4.137174211,-0.37037037
482,4.122745368,-0.35035035
483,4.109118127,-0.33033033
484,4.096292489,-0.31031031
485,4.084268453,-0.29029029
486,4.073046019,-0.27027027
487,4.062625188,-0.25025025
488,4.053005959,-0.23023023
489,4.044188332,-0.21021021
490,4.036172308,-0.19019019
491,4.028957887,-0.17017017
492,4.022545068,-0.15015015
493,4.016933851,-0.13013013
494,4.012124236,-0.11011011
495,4.008116224,-0.09009009
496,4.004909815,-0.07007007
497,4.002505008,-0.05005005
498,4.000901803,-0.03003003
499,4.0001002,-0.01001001
500,4.0001002,0.01001001
501,4.000901803,0.03003003
502,4.002505008,0.05005005
503,4.004909815,0.07007007
504,4.008116224,0.09009009
505,4.012124236,0.11011011
506,4.016933851,0.13013013
507,4.022545068,0.15015015
508,4.028957887,0.17017017
509,4.036172308,0.19019019
510,4.044188332,0.21021021
511,4.053005959,0.23023023
512,4.062625188,0.25025025
513,4.073046019,0.27027027
514,4.084268453,0.29029029
515,4.096292489,0.31031031
516,4.109118127,0.33033033
517,4.122745368,0.35035035
518,4.137174211,0.37037037
519,4.152404657,0.39039039
520,4.168436705,0.41041041
521,4.185270355,0.43043043
522,4.202905608,0.45045045
523,4.221342464,0.47047047
524,4.240580921,0.49049049
525,4.260620981,0.510510511
526,4.281462644,0.530530531
527,4.303105909,0.550550551
528,4.325550776,0.570570571
529,4.348797246,0.590590591
530,4.372845318,0.610610611
531,4.397694992,0.630630631
532,4.423346269,0.650650651
533,4.449799148,0.670670671
534,4.47705363,0.690690691
535,4.505109714,0.710710711
536,4.533967401,0.730730731
537,4.56362669,0.750750751
538,4.594087581,0.770770771
539,4.625350075,0.790790791
540,4.657414171,0.810810811
541,4.690279869,0.830830831
542,4.72394717,0.850850851
543,4.758416074,0.870870871
544,4.793686579,0.890890891
545,4.829758688,0.910910911
546,4.866632398,0.930930931
547,4.904307711,0.950950951
548,4.942784626,0.970970971
549,4.982063144,0.990990991
550,5.022143264,1.011011011
551,5.063024987,1.031031031
552,5.104708312,1.051051051
553,5.147193239,1.071071071
554,5.190479769,1.091091091
555,5.234567901,1.111111111
556,5.279457636,1.131131131
557,5.325148973,1.151151151
558,5.371641912,1.171171171
559,5.418936454,1.191191191
560,5.467032598,1.211211211
561,5.515930345,1.231231231
562,5.565629694,1.251251251
563,5.616130645,1.271271271
564,5.667433199,1.291291291
565,5.719537355,1.311311311
566,5.772443114,1.331331331
567,5.826150475,1.351351351
568,5.880659438,1.371371371
569,5.935970004,1.391391391
570,5.992082172,1.411411411
571,6.048995943,1.431431431
572,6.106711316,1.451451451
573,6.165228291,1.471471471
574,6.224546869,1.491491491
575,6.284667049,1.511511512
576,6.345588832,1.531531532
577,6.407312217,1.551551552
578,6.469837205,1.571571572
579,6.533163794,1.591591592
580,6.597291987,1.611611612
581,6.662221781,1.631631632
582,6.727953178,1.651651652
583,6.794486178,1.671671672
584,6.86182078,1.691691692
585,6.929956984,1.711711712
586,6.998894791,1.731731732
587,7.0686342,1.751751752
588,7.139175211,1.771771772
589,7.210517825,1.791791792
590,7.282662041,1.811811812
591,7.35560786,1.831831832
592,7.429355281,1.851851852
593,7.503904305,1.871871872
594,7.579254931,1.891891892
595,7.655407159,1.911911912
596,7.73236099,1.931931932
597,7.810116423,1.951951952
598,7.888673458,1.971971972
599,7.968032096,1.991991992
600,8.048192336,2.012012012
601,8.129154179,2.032032032
602,8.210917624,2.052052052
603,8.293482672,2.072072072
604,8.376849322,2.092092092
605,8.461017574,2.112112112
606,8.545987429,2.132132132
607,8.631758886,2.152152152
608,8.718331946,2.172172172
609,8.805706608,2.192192192
610,8.893882872,2.212212212
611,8.982860739,2.232232232
612,9.072640208,2.252252252
613,9.163221279,2.272272272
614,9.254603953,2.292292292
615,9.34678823,2.312312312
616,9.439774108,2.332332332
617,9.53356159,2.352352352
618,9.628150673,2.372372372
619,9.723541359,2.392392392
620,9.819733648,2.412412412
621,9.916727538,2.432432432
622,10.01452303,2.452452452
623,10.11312013,2.472472472
624,10.21251883,2.492492492
625,10.31271913,2.512512513
626,10.41372103,2.532532533
627,10.51552453,2.552552553
628,10.61812964,2.572572573
629,10.72153635,2.592592593
630,10.82574466,2.612612613
631,10.93075458,2.632632633
632,11.0365661,2.652652653
633,11.14317922,2.672672673
634,11.25059394,2.692692693
635,11.35881026,2.712712713
636,11.46782819,2.732732733
637,11.57764772,2.752752753
638,11.68826885,2.772772773
639,11.79969158,2.792792793
640,11.91191592,2.812812813
641,12.02494186,2.832832833
642,12.1387694,2.852852853
643,12.25339854,2.872872873
644,12.36882929,2.892892893
645,12.48506164,2.912912913
646,12.60209559,2.932932933
647,12.71993114,2.952952953
648,12.8385683,2.972972973
649,12.95800706,2.992992993
650,13.07824742,3.013013013
651,13.19928938,3.033033033
652,13.32113294,3.053053053
653,13.44377811,3.073073073
654,13.56722488,3.093093093
655,13.69147326,3.113113113
656,13.81652323,3.133133133
657,13.94237481,3.153153153
658,14.06902799,3.173173173
659,14.19648277,3.193193193
660,14.32473915,3.213213213
661,14.45379714,3.233233233
662,14.58365673,3.253253253
663,14.71431792,3.273273273
664,14.84578072,3.293293293
665,14.97804511,3.313313313
666,15.11111111,3.333333333
667,15.24497871,3.353353353
668,15.37964792,3.373373373
669,15.51511872,3.393393393
670,15.65139113,3.413413413
671,15.78846514,3.433433433
672,15.92634076,3.453453453
673,16.06501797,3.473473473
674,16.20449679,3.493493493
675,16.34477721,3.513513514
676,16.48585923,3.533533534
677,16.62774286,3.553553554
678,16.77042809,3.573573574
679,16.91391492,3.593593594
680,17.05820335,3.613613614
681,17.20329338,3.633633634
682,17.34918502,3.653653654
683,17.49587826,3.673673674
684,17.6433731,3.693693694
685,17.79166955,3.713713714
686,17.94076759,3.733733734
687,18.09066724,3.753753754
688,18.2413685,3.773773774
689,18.39287135,3.793793794
690,18.54517581,3.813813814
691,18.69828187,3.833833834
692,18.85218953,3.853853854
693,19.00689879,3.873873874
694,19.16240966,3.893893894
695,19.31872213,3.913913914
696,19.4758362,3.933933934
697,19.63375187,3.953953954
698,19.79246915,3.973973974
699,19.95198802,3.993993994
700,20.1123085,4.014014014
701,20.27343059,4.034034034
702,20.43535427,4.054054054
703,20.59807956,4.074074074
704,20.76160645,4.094094094
705,20.92593494,4.114114114
706,21.09106504,4.134134134
707,21.25699674,4.154154154
708,21.42373004,4.174174174
709,21.59126494,4.194194194
710,21.75960144,4.214214214
711,21.92873955,4.234234234
712,22.09867926,4.254254254
713,22.26942057,4.274274274
714,22.44096349,4.294294294
715,22.613308,4.314314314
716,22.78645412,4.334334334
717,22.96040184,4.354354354
718,23.13515117,4.374374374
719,23.31070209,4.394394394
720,23.48705462,4.414414414
721,23.66420875,4.434434434
722,23.84216449,4.454454454
723,24.02092182,4.474474474
724,24.20048076,4.494494494
725,24.3808413,4.514514515
726,24.56200344,4.534534535
727,24.74396719,4.554554555
728,24.92673254,4.574574575
729,25.11029949,4.594594595
730,25.29466804,4.614614615
731,25.4798382,4.634634635
732,25.66580995,4.654654655
733,25.85258331,4.674674675
734,26.04015828,4.694694695
735,26.22853484,4.714714715
736,26.41771301,4.734734735
737,26.60769278,4.754754755
738,26.79847415,4.774774775
739,26.99005712,4.794794795
740,27.1824417,4.814814815
741,27.37562788,4.834834835
742,27.56961566,4.854854855
743,27.76440505,4.874874875
744,27.95999603,4.894894895
745,28.15638862,4.914914915
746,28.35358281,4.934934935
747,28.55157861,4.954954955
748,28.750376,4.974974975
749,28.949975,4.994994995
750,29.1503756,5.015015015
751,29.3515778,5.035035035
752,29.55358161,5.055055055
753,29.75638702,5.075075075
754,29.95999403,5.095095095
755,30.16440264,5.115115115
756,30.36961286,5.135135135
757,30.57562467,5.155155155
758,30.78243809,5.175175175
759,30.99005312,5.195195195
760,31.19846974,5.215215215
761,31.40768797,5.235235235
762,31.6177078,5.255255255
763,31.82852923,5.275275275
764,32.04015226,5.295295295
765,32.2525769,5.315315315
766,32.46580314,5.335335335
767,32.67983098,5.355355355
768,32.89466043,5.375375375
769,33.11029147,5.395395395
770,33.32672412,5.415415415
771,33.54395837,5.435435435
772,33.76199423,5.455455455
773,33.98083168,5.475475475
774,34.20047074,5.495495495
775,34.4209114,5.515515516
776,34.64215367,5.535535536
777,34.86419753,5.555555556
778,35.087043,5.575575576
779,35.31069007,5.595595596
780,35.53513874,5.615615616
781,35.76038902,5.635635636
782,35.9864409,5.655655656
783,36.21329438,5.675675676
784,36.44094946,5.695695696
785,36.66940614,5.715715716
786,36.89866443,5.735735736
787,37.12872432,5.755755756
788,37.35958581,5.775775776
789,37.59124891,5.795795796
790,37.8237136,5.815815816
791,38.0569799,5.835835836
792,38.2910478,5.855855856
793,38.52591731,5.875875876
794,38.76158842,5.895895896
795,38.99806112,5.915915916
796,39.23533544,5.935935936
797,39.47341135,5.955955956
798,39.71228887,5.975975976
799,39.95196798,5.995995996
800,40.1924487,6.016016016
801,40.43373103,6.036036036
802,40.67581495,6.056056056
803,40.91870048,6.076076076
804,41.16238761,6.096096096
805,41.40687635,6.116116116
806,41.65216668,6.136136136
807,41.89825862,6.156156156
808,42.14515216,6.176176176
809,42.3928473,6.196196196
810,42.64134405,6.216216216
811,42.89064239,6.236236236
812,43.14074234,6.256256256
813,43.3916439,6.276276276
814,43.64334705,6.296296296
815,43.89585181,6.316316316
816,44.14915817,6.336336336
817,44.40326613,6.356356356
818,44.65817569,6.376376376
819,44.91388686,6.396396396
820,45.17039963,6.416416416
821,45.427714,6.436436436
822,45.68582997,6.456456456
823,45.94474755,6.476476476
824,46.20446673,6.496496496
825,46.46498751,6.516516517
826,46.72630989,6.536536537
827,46.98843388,6.556556557
828,47.25135947,6.576576577
829,47.51508666,6.596596597
830,47.77961545,6.616616617
831,48.04494585,6.636636637
832,48.31107784,6.656656657
833,48.57801144,6.676676677
834,48.84574665,6.696696697
835,49.11428345,6.716716717
836,49.38362186,6.736736737
837,49.65376187,6.756756757
838,49.92470348,6.776776777
839,50.1964467,6.796796797
840,50.46899151,6.816816817
841,50.74233793,6.836836837
842,51.01648596,6.856856857
843,51.29143558,6.876876877
844,51.56718681,6.896896897
845,51.84373964,6.916916917
846,52.12109407,6.936936937
847,52.3992501,6.956956957
848,52.67820774,6.976976977
849,52.95796698,6.996996997
850,53.23852782,7.017017017
851,53.51989026,7.037037037
852,53.80205431,7.057057057
853,54.08501995,7.077077077
854,54.36878721,7.097097097
855,54.65335606,7.117117117
856,54.93872651,7.137137137
857,55.22489857,7.157157157
858,55.51187223,7.177177177
859,55.7996475,7.197197197
860,56.08822436,7.217217217
861,56.37760283,7.237237237
862,56.6677829,7.257257257
863,56.95876457,7.277277277
864,57.25054785,7.297297297
865,57.54313272,7.317317317
866,57.8365192,7.337337337
867,58.13070728,7.357357357
868,58.42569697,7.377377377
869,58.72148826,7.397397397
870,59.01808114,7.417417417
871,59.31547564,7.437437437
872,59.61367173,7.457457457
873,59.91266943,7.477477477
874,60.21246872,7.497497497
875,60.51306963,7.517517518
876,60.81447213,7.537537538
877,61.11667624,7.557557558
878,61.41968194,7.577577578
879,61.72348926,7.597597598
880,62.02809817,7.617617618
881,62.33350868,7.637637638
882,62.6397208,7.657657658
883,62.94673452,7.677677678
884,63.25454985,7.697697698
885,63.56316677,7.717717718
886,63.8725853,7.737737738
887,64.18280543,7.757757758
888,64.49382716,7.777777778
889,64.8056505,7.797797798
890,65.11827543,7.817817818
891,65.43170197,7.837837838
892,65.74593011,7.857857858
893,66.06095986,7.877877878
894,66.37679121,7.897897898
895,66.69342415,7.917917918
896,67.01085871,7.937937938
897,67.32909486,7.957957958
898,67.64813262,7.977977978
899,67.96797198,7.997997998
900,68.28861294,8.018018018
901,68.6100555,8.038038038
902,68.93229967,8.058058058
903,69.25534544,8.078078078
904,69.57919281,8.098098098
905,69.90384178,8.118118118
906,70.22929236,8.138138138
907,70.55554453,8.158158158
908,70.88259831,8.178178178
909,71.2104537,8.198198198
910,71.53911068,8.218218218
911,71.86856927,8.238238238
912,72.19882946,8.258258258
913,72.52989125,8.278278278
914,72.86175465,8.298298298
915,73.19441964,8.318318318
916,73.52788624,8.338338338
917,73.86215445,8.358358358
918,74.19722425,8.378378378
919,74.53309566,8.398398398
920,74.86976867,8.418418418
921,75.20724328,8.438438438
922,75.54551949,8.458458458
923,75.88459731,8.478478478
924,76.22447673,8.498498498
925,76.56515775,8.518518519
926,76.90664037,8.538538539
927,77.2489246,8.558558559
928,77.59201043,8.578578579
929,77.93589786,8.598598599
930,78.28058689,8.618618619
931,78.62607753,8.638638639
932,78.97236977,8.658658659
933,79.31946361,8.678678679
934,79.66735905,8.698698699
935,80.0160561,8.718718719
936,80.36555474,8.738738739
937,80.71585499,8.758758759
938,81.06695685,8.778778779
939,81.4188603,8.798798799
940,81.77156536,8.818818819
941,82.12507202,8.838838839
942,82.47938028,8.858858859
943,82.83449015,8.878878879
944,83.19040161,8.898898899
945,83.54711468,8.918918919
946,83.90462935,8.938938939
947,84.26294563,8.958958959
948,84.6220635,8.978978979
949,84.98198298,8.998998999
950,85.34270407,9.019019019
951,85.70422675,9.039039039
952,86.06655104,9.059059059
953,86.42967692,9.079079079
954,86.79360442,9.099099099
955,87.15833351,9.119119119
956,87.5238642,9.139139139
957,87.8901965,9.159159159
958,88.2573304,9.179179179
959,88.62526591,9.199199199
960,88.99400301,9.219219219
961,89.36354172,9.239239239
962,89.73388203,9.259259259
963,90.10502394,9.279279279
964,90.47696746,9.299299299
