,x,y
290,4.814488162,-4.194194194
291,4.72703334,-4.174174174
292,4.64038012,-4.154154154
293,4.554528502,-4.134134134
294,4.469478487,-4.114114114
295,4.385230075,-4.094094094
296,4.301783265,-4.074074074
297,4.219138057,-4.054054054
298,4.137294452,-4.034034034
299,4.056252449,-4.014014014
300,3.976012048,-3.993993994
301,3.89657325,-3.973973974
302,3.817936054,-3.953953954
303,3.740100461,-3.933933934
304,3.66306647,-3.913913914
305,3.586834081,-3.893893894
306,3.511403295,-3.873873874
307,3.436774111,-3.853853854
308,3.36294653,-3.833833834
309,3.289920551,-3.813813814
310,3.217696175,-3.793793794
311,3.146273401,-3.773773774
312,3.075652229,-3.753753754
313,3.005832659,-3.733733734
314,2.936814693,-3.713713714
315,2.868598328,-3.693693694
316,2.801183566,-3.673673674
317,2.734570406,-3.653653654
318,2.668758849,-3.633633634
319,2.603748894,-3.613613614
320,2.539540542,-3.593593594
321,2.476133791,-3.573573574
322,2.413528644,-3.553553554
323,2.351725098,-3.533533534
324,2.290723156,-3.513513514
325,2.230522815,-3.493493493
326,2.171124077,-3.473473473
327,2.112526941,-3.453453453
328,2.054731408,-3.433433433
329,1.997737477,-3.413413413
330,1.941545149,-3.393393393
331,1.886154423,-3.373373373
332,1.831565299,-3.353353353
333,1.777777778,-3.333333333
334,1.724791859,-3.313313313
335,1.672607542,-3.293293293
336,1.621224828,-3.273273273
337,1.570643717,-3.253253253
338,1.520864208,-3.233233233
339,1.471886301,-3.213213213
340,1.423709996,-3.193193193
341,1.376335294,-3.173173173
342,1.329762195,-3.153153153
343,1.283990697,-3.133133133
344,1.239020803,-3.113113113
345,1.19485251,-3.093093093
346,1.15148582,-3.073073073
347,1.108920733,-3.053053053
348,1.067157247,-3.033033033
349,1.026195365,-3.013013013
350,0.986035084,-2.992992993
351,0.946676406,-2.972972973
352,0.908119331,-2.952952953
353,0.870363857,-2.932932933
354,0.833409987,-2.912912913
355,0.797257718,-2.892892893
356,0.761907052,-2.872872873
357,0.727357989,-2.852852853
358,0.693610527,-2.832832833
359,0.660664669,-2.812812813
360,0.628520412,-2.792792793
361,0.597177758,-2.772772773
362,0.566636707,-2.752752753
363,0.536897258,-2.732732733
364,0.507959411,-2.712712713
365,0.479823167,-2.692692693
366,0.452488525,-2.672672673
367,0.425955485,-2.652652653
368,0.400224048,-2.632632633
369,0.375294213,-2.612612613
370,0.351165981,-2.592592593
371,0.327839351,-2.572572573
372,0.305314323,-2.552552553
373,0.283590898,-2.532532533
374,0.262669075,-2.512512513
375,0.242548855,-2.492492492
376,0.223230237,-2.472472472
377,0.204713222,-2.452452452
378,0.186997809,-2.432432432
379,0.170083998,-2.412412412
380,0.15397179,-2.392392392
381,0.138661184,-2.372372372
382,0.12415218,-2.352352352
383,0.110444779,-2.332332332
384,0.09753898,-2.312312312
385,0.085434784,-2.292292292
386,0.07413219,-2.272272272
387,0.063631199,-2.252252252
388,0.05393181,-2.232232232
389,0.045034023,-2.212212212
390,0.036937839,-2.192192192
391,0.029643257,-2.172172172
392,0.023150277,-2.152152152
393,0.0174589,-2.132132132
394,0.012569126,-2.112112112
395,0.008480953,-2.092092092
396,0.005194384,-2.072072072
397,0.002709416,-2.052052052
398,0.001026051,-2.032032032
399,0.000144288,-2.012012012
400,6.41E-05,-1.991991992
401,0.00078557,-1.971971972
402,0.002308615,-1.951951952
403,0.004633262,-1.931931932
404,0.007759511,-1.911911912
405,0.011687363,-1.891891892
406,0.016416817,-1.871871872
407,0.021947874,-1.851851852
408,0.028280533,-1.831831832
409,0.035414794,-1.811811812
410,0.043350658,-1.791791792
411,0.052088124,-1.771771772
412,0.061627193,-1.751751752
413,0.071967864,-1.731731732
414,0.083110137,-1.711711712
415,0.095054013,-1.691691692
416,0.107799491,-1.671671672
417,0.121346572,-1.651651652
418,0.135695255,-1.631631632
419,0.15084554,-1.611611612
420,0.166797428,-1.591591592
421,0.183550918,-1.571571572
422,0.201106011,-1.551551552
423,0.219462706,-1.531531532
424,0.238621003,-1.511511512
425,0.258580903,-1.491491491
426,0.279342405,-1.471471471
427,0.30090551,-1.451451451
428,0.323270217,-1.431431431
429,0.346436527,-1.411411411
430,0.370404438,-1.391391391
431,0.395173953,-1.371371371
432,0.420745069,-1.351351351
433,0.447117788,-1.331331331
434,0.47429211,-1.311311311
435,0.502268034,-1.291291291
436,0.53104556,-1.271271271
437,0.560624689,-1.251251251
438,0.59100542,-1.231231231
439,0.622187753,-1.211211211
440,0.654171689,-1.191191191
441,0.686957227,-1.171171171
442,0.720544368,-1.151151151
443,0.754933111,-1.131131131
444,0.790123457,-1.111111111
445,0.826115405,-1.091091091
446,0.862908955,-1.071071071
447,0.900504108,-1.051051051
448,0.938900863,-1.031031031
449,0.97809922,-1.011011011
450,1.01809918,-0.990990991
451,1.058900743,-0.970970971
452,1.100503907,-0.950950951
453,1.142908674,-0.930930931
454,1.186115044,-0.910910911
455,1.230123016,-0.890890891
456,1.27493259,-0.870870871
457,1.320543767,-0.850850851
458,1.366956546,-0.830830831
459,1.414170928,-0.810810811
460,1.462186912,-0.790790791
461,1.511004498,-0.770770771
462,1.560623687,-0.750750751
463,1.611044478,-0.730730731
464,1.662266871,-0.710710711
465,1.714290867,-0.690690691
466,1.767116466,-0.670670671
467,1.820743667,-0.650650651
468,1.87517247,-0.630630631
469,1.930402875,-0.610610611
470,1.986434883,-0.590590591
471,2.043268494,-0.570570571
472,2.100903707,-0.550550551
473,2.159340522,-0.530530531
474,2.218578939,-0.510510511
475,2.278618959,-0.49049049
476,2.339460582,-0.47047047
477,2.401103807,-0.45045045
478,2.463548634,-0.43043043
479,2.526795063,-0.41041041
480,2.590843095,-0.39039039
481,2.65569273,-0.37037037
482,2.721343967,-0.35035035
483,2.787796806,-0.33033033
484,2.855051247,-0.31031031
485,2.923107291,-0.29029029
486,2.991964938,-0.27027027
487,3.061624187,-0.25025025
488,3.132085038,-0.23023023
489,3.203347492,-0.21021021
490,3.275411548,-0.19019019
491,3.348277206,-0.17017017
492,3.421944467,-0.15015015
493,3.49641333,-0.13013013
494,3.571683796,-0.11011011
495,3.647755864,-0.09009009
496,3.724629534,-0.07007007
497,3.802304807,-0.05005005
498,3.880781683,-0.03003003
499,3.96006016,-0.01001001
500,4.04014024,0.01001001
501,4.121021923,0.03003003
502,4.202705208,0.05005005
503,4.285190095,0.07007007
504,4.368476585,0.09009009
505,4.452564677,0.11011011
506,4.537454371,0.13013013
507,4.623145668,0.15015015
508,4.709638567,0.17017017
509,4.796933069,0.19019019
510,4.885029173,0.21021021
511,4.97392688,0.23023023
512,5.063626189,0.25025025
513,5.1541271,0.27027027
514,5.245429614,0.29029029
515,5.33753373,0.31031031
516,5.430439448,0.33033033
517,5.524146769,0.35035035
518,5.618655693,0.37037037
519,5.713966218,0.39039039
520,5.810078347,0.41041041
521,5.906992077,0.43043043
522,6.00470741,0.45045045
523,6.103224345,0.47047047
524,6.202542883,0.49049049
525,6.302663023,0.510510511
526,6.403584766,0.530530531
527,6.505308111,0.550550551
528,6.607833058,0.570570571
529,6.711159608,0.590590591
530,6.81528776,0.610610611
531,6.920217515,0.630630631
532,7.025948872,0.650650651
533,7.132481831,0.670670671
534,7.239816393,0.690690691
535,7.347952557,0.710710711
536,7.456890324,0.730730731
537,7.566629693,0.750750751
538,7.677170664,0.770770771
539,7.788513238,0.790790791
540,7.900657414,0.810810811
541,8.013603193,0.830830831
542,8.127350574,0.850850851
543,8.241899557,0.870870871
544,8.357250143,0.890890891
545,8.473402331,0.910910911
546,8.590356122,0.930930931
547,8.708111515,0.950950951
548,8.82666851,0.970970971
549,8.946027108,0.990990991
550,9.066187308,1.011011011
551,9.187149111,1.031031031
552,9.308912516,1.051051051
553,9.431477524,1.071071071
554,9.554844133,1.091091091
555,9.679012346,1.111111111
556,9.80398216,1.131131131
557,9.929753577,1.151151151
558,10.0563266,1.171171171
559,10.18370122,1.191191191
560,10.31187744,1.211211211
561,10.44085527,1.231231231
562,10.5706347,1.251251251
563,10.70121573,1.271271271
564,10.83259836,1.291291291
565,10.9647826,1.311311311
566,11.09776844,1.331331331
567,11.23155588,1.351351351
568,11.36614492,1.371371371
569,11.50153557,1.391391391
570,11.63772782,1.411411411
571,11.77472167,1.431431431
572,11.91251712,1.451451451
573,12.05111418,1.471471471
574,12.19051284,1.491491491
575,12.3307131,1.511511512
576,12.47171496,1.531531532
577,12.61351842,1.551551552
578,12.75612349,1.571571572
579,12.89953016,1.591591592
580,13.04373843,1.611611612
581,13.18874831,1.631631632
582,13.33455979,1.651651652
583,13.48117286,1.671671672
584,13.62858755,1.691691692
585,13.77680383,1.711711712
586,13.92582172,1.731731732
587,14.07564121,1.751751752
588,14.2262623,1.771771772
589,14.37768499,1.791791792
590,14.52990929,1.811811812
591,14.68293519,1.831831832
592,14.83676269,1.851851852
593,14.99139179,1.871871872
594,15.1468225,1.891891892
595,15.30305481,1.911911912
596,15.46008872,1.931931932
597,15.61792423,1.951951952
598,15.77656135,1.971971972
599,15.93600006,1.991991992
600,16.09624038,2.012012012
601,16.25728231,2.032032032
602,16.41912583,2.052052052
603,16.58177096,2.072072072
604,16.74521769,2.092092092
605,16.90946602,2.112112112
606,17.07451596,2.132132132
607,17.24036749,2.152152152
608,17.40702063,2.172172172
609,17.57447538,2.192192192
610,17.74273172,2.212212212
611,17.91178967,2.232232232
612,18.08164922,2.252252252
613,18.25231037,2.272272272
614,18.42377312,2.292292292
615,18.59603748,2.312312312
616,18.76910344,2.332332332
617,18.942971,2.352352352
618,19.11764016,2.372372372
619,19.29311093,2.392392392
620,19.4693833,2.412412412
621,19.64645727,2.432432432
622,19.82433284,2.452452452
623,20.00301002,2.472472472
624,20.1824888,2.492492492
625,20.36276918,2.512512513
626,20.54385116,2.532532533
627,20.72573474,2.552552553
628,20.90841993,2.572572573
629,21.09190672,2.592592593
630,21.27619511,2.612612613
631,21.46128511,2.632632633
632,21.64717671,2.652652653
633,21.83386991,2.672672673
634,22.02136471,2.692692693
635,22.20966111,2.712712713
636,22.39875912,2.732732733
637,22.58865873,2.752752753
638,22.77935994,2.772772773
639,22.97086275,2.792792793
640,23.16316717,2.812812813
641,23.35627319,2.832832833
642,23.55018081,2.852852853
643,23.74489004,2.872872873
644,23.94040086,2.892892893
645,24.13671329,2.912912913
646,24.33382732,2.932932933
647,24.53174295,2.952952953
648,24.73046019,2.972972973
649,24.92997903,2.992992993
650,25.13029947,3.013013013
651,25.33142151,3.033033033
652,25.53334516,3.053053053
653,25.7360704,3.073073073
654,25.93959725,3.093093093
655,26.14392571,3.113113113
656,26.34905576,3.133133133
657,26.55498742,3.153153153
658,26.76172068,3.173173173
659,26.96925554,3.193193193
660,27.17759201,3.213213213
661,27.38673007,3.233233233
662,27.59666974,3.253253253
663,27.80741101,3.273273273
664,28.01895389,3.293293293
665,28.23129837,3.313313313
666,28.44444444,3.333333333
667,28.65839213,3.353353353
668,28.87314141,3.373373373
669,29.0886923,3.393393393
670,29.30504478,3.413413413
671,29.52219888,3.433433433
672,29.74015457,3.453453453
673,29.95891186,3.473473473
674,30.17847076,3.493493493
675,30.39883126,3.513513514
676,30.61999337,3.533533534
677,30.84195707,3.553553554
678,31.06472238,3.573573574
679,31.28828929,3.593593594
680,31.5126578,3.613613614
681,31.73782792,3.633633634
682,31.96379964,3.653653654
683,32.19057296,3.673673674
684,32.41814788,3.693693694
685,32.6465244,3.713713714
686,32.87570253,3.733733734
687,33.10568226,3.753753754
688,33.33646359,3.773773774
689,33.56804653,3.793793794
690,33.80043106,3.813813814
691,34.0336172,3.833833834
692,34.26760494,3.853853854
693,34.50239429,3.873873874
694,34.73798523,3.893893894
695,34.97437778,3.913913914
696,35.21157193,3.933933934
697,35.44956769,3.953953954
698,35.68836504,3.973973974
699,35.927964,3.993993994
700,36.16836456,4.014014014
701,36.40956672,4.034034034
702,36.65157049,4.054054054
703,36.89437586,4.074074074
704,37.13798283,4.094094094
705,37.3823914,4.114114114
706,37.62760158,4.134134134
707,37.87361335,4.154154154
708,38.12042673,4.174174174
709,38.36804172,4.194194194
710,38.6164583,4.214214214
711,38.86567649,4.234234234
712,39.11569628,4.254254254
713,39.36651767,4.274274274
714,39.61814066,4.294294294
715,39.87056526,4.314314314
716,40.12379146,4.334334334
717,40.37781926,4.354354354
718,40.63264866,4.374374374
719,40.88827967,4.394394394
720,41.14471228,4.414414414
721,41.40194649,4.434434434
722,41.6599823,4.454454454
723,41.91881972,4.474474474
724,42.17845874,4.494494494
725,42.43889936,4.514514515
726,42.70014158,4.534534535
727,42.96218541,4.554554555
728,43.22503084,4.574574575
729,43.48867787,4.594594595
730,43.7531265,4.614614615
731,44.01837674,4.634634635
732,44.28442857,4.654654655
733,44.55128201,4.674674675
734,44.81893706,4.694694695
735,45.0873937,4.714714715
736,45.35665195,4.734734735
737,45.6267118,4.754754755
738,45.89757325,4.774774775
739,46.1692363,4.794794795
740,46.44170096,4.814814815
741,46.71496722,4.834834835
742,46.98903508,4.854854855
743,47.26390455,4.874874875
744,47.53957561,4.894894895
745,47.81604828,4.914914915
746,48.09332255,4.934934935
747,48.37139843,4.954954955
748,48.6502759,4.974974975
749,48.92995498,4.994994995
750,49.21043566,5.015015015
751,49.49171794,5.035035035
752,49.77380183,5.055055055
753,50.05668732,5.075075075
754,50.34037441,5.095095095
755,50.6248631,5.115115115
756,50.9101534,5.135135135
757,51.19624529,5.155155155
758,51.48313879,5.175175175
759,51.7708339,5.195195195
760,52.0593306,5.215215215
761,52.34862891,5.235235235
762,52.63872882,5.255255255
763,52.92963033,5.275275275
764,53.22133345,5.295295295
765,53.51383816,5.315315315
766,53.80714448,5.335335335
767,54.1012524,5.355355355
768,54.39616193,5.375375375
769,54.69187305,5.395395395
770,54.98838578,5.415415415
771,55.28570011,5.435435435
772,55.58381605,5.455455455
773,55.88273358,5.475475475
774,56.18245272,5.495495495
775,56.48297346,5.515515516
776,56.78429581,5.535535536
777,57.08641975,5.555555556
778,57.3893453,5.575575576
779,57.69307245,5.595595596
780,57.9976012,5.615615616
781,58.30293156,5.635635636
782,58.60906352,5.655655656
783,58.91599708,5.675675676
784,59.22373224,5.695695696
785,59.53226901,5.715715716
786,59.84160737,5.735735736
787,60.15174734,5.755755756
788,60.46268892,5.775775776
789,60.77443209,5.795795796
790,61.08697687,5.815815816
791,61.40032325,5.835835836
792,61.71447123,5.855855856
793,62.02942081,5.875875876
794,62.345172,5.895895896
795,62.66172479,5.915915916
796,62.97907918,5.935935936
797,63.29723517,5.955955956
798,63.61619277,5.975975976
799,63.93595197,5.995995996
800,64.25651277,6.016016016
801,64.57787517,6.036036036
802,64.90003918,6.056056056
803,65.22300479,6.076076076
804,65.546772,6.096096096
805,65.87134081,6.116116116
806,66.19671123,6.136136136
807,66.52288324,6.156156156
808,66.84985686,6.176176176
809,67.17763209,6.196196196
810,67.50620891,6.216216216
811,67.83558734,6.236236236
812,68.16576737,6.256256256
813,68.496749,6.276276276
814,68.82853224,6.296296296
815,69.16111707,6.316316316
816,69.49450351,6.336336336
817,69.82869155,6.356356356
818,70.1636812,6.376376376
819,70.49947245,6.396396396
820,70.83606529,6.416416416
821,71.17345975,6.436436436
822,71.5116558,6.456456456
823,71.85065346,6.476476476
824,72.19045271,6.496496496
825,72.53105358,6.516516517
826,72.87245604,6.536536537
827,73.21466011,6.556556557
828,73.55766577,6.576576577
829,73.90147304,6.596596597
830,74.24608192,6.616616617
831,74.59149239,6.636636637
832,74.93770447,6.656656657
833,75.28471815,6.676676677
834,75.63253343,6.696696697
835,75.98115032,6.716716717
836,76.33056881,6.736736737
837,76.6807889,6.756756757
838,77.03181059,6.776776777
839,77.38363388,6.796796797
840,77.73625878,6.816816817
841,78.08968528,6.836836837
842,78.44391338,6.856856857
843,78.79894309,6.876876877
844,79.15477439,6.896896897
845,79.5114073,6.916916917
846,79.86884181,6.936936937
847,80.22707793,6.956956957
848,80.58611565,6.976976977
849,80.94595496,6.996996997
850,81.30659589,7.017017017
851,81.66803841,7.037037037
852,82.03028253,7.057057057
853,82.39332826,7.077077077
854,82.75717559,7.097097097
855,83.12182453,7.117117117
856,83.48727506,7.137137137
857,83.8535272,7.157157157
858,84.22058094,7.177177177
859,84.58843628,7.197197197
860,84.95709323,7.217217217
861,85.32655178,7.237237237
862,85.69681193,7.257257257
863,86.06787368,7.277277277
864,86.43973703,7.297297297
865,86.81240199,7.317317317
866,87.18586855,7.337337337
867,87.56013671,7.357357357
868,87.93520648,7.377377377
869,88.31107784,7.397397397
870,88.68775081,7.417417417
871,89.06522539,7.437437437
872,89.44350156,7.457457457
873,89.82257934,7.477477477
874,90.20245871,7.497497497
875,90.5831397,7.517517518
876,90.96462228,7.537537538
877,91.34690647,7.557557558
878,91.72999225,7.577577578
879,92.11387965,7.597597598
880,92.49856864,7.617617618
881,92.88405923,7.637637638
882,93.27035143,7.657657658
883,93.65744523,7.677677678
884,94.04534064,7.697697698
885,94.43403764,7.717717718
886,94.82353625,7.737737738
887,95.21383646,7.757757758
888,95.60493827,7.777777778
889,95.99684169,7.797797798
890,96.3895467,7.817817818
891,96.78305332,7.837837838
892,97.17736155,7.857857858
893,97.57247137,7.877877878
894,97.9683828,7.897897898
895,98.36509583,7.917917918
896,98.76261046,7.937937938
897,99.16092669,7.957957958
898,99.56004453,7.977977978
899,99.95996397,7.997997998
900,100.360685,8.018018018
901,100.7622077,8.038038038
902,101.1645319,8.058058058
903,101.5676577,8.078078078
904,101.9715852,8.098098098
905,102.3763143,8.118118118
906,102.7818449,8.138138138
907,103.1881772,8.158158158
908,103.595311,8.178178178
909,104.0032465,8.198198198
910,104.4119836,8.218218218
911,104.8215222,8.238238238
912,105.2318625,8.258258258
913,105.6430044,8.278278278
914,106.0549478,8.298298298
915,106.4676929,8.318318318
916,106.8812396,8.338338338
917,107.2955879,8.358358358
918,107.7107378,8.378378378
919,108.1266893,8.398398398
920,108.5434423,8.418418418
921,108.960997,8.438438438
922,109.3793533,8.458458458
923,109.7985112,8.478478478
924,110.2184707,8.498498498
925,110.6392318,8.518518519
926,111.0607945,8.538538539
927,111.4831588,8.558558559
928,111.9063247,8.578578579
929,112.3302923,8.598598599
930,112.7550614,8.618618619
931,113.1806321,8.638638639
932,113.6070044,8.658658659
933,114.0341783,8.678678679
934,114.4621538,8.698698699
935,114.890931,8.718718719
936,115.3205097,8.738738739
937,115.75089,8.758758759
938,116.182072,8.778778779
939,116.6140555,8.798798799
940,117.0468406,8.818818819
941,117.4804274,8.838838839
942,117.9148157,8.858858859
943,118.3500057,8.878878879
944,118.7859972,8.898898899
945,119.2227904,8.918918919
946,119.6603851,8.938938939
947,120.0987815,8.958958959
948,120.5379794,8.978978979
949,120.977979,8.998998999
950,121.4187801,9.019019019
951,121.8603829,9.039039039
952,122.3027873,9.059059059
953,122.7459932,9.079079079
954,123.1900008,9.099099099
955,123.63481,9.119119119
956,124.0804208,9.139139139
957,124.5268331,9.159159159
958,124.9740471,9.179179179
959,125.4220627,9.199199199
960,125.8708799,9.219219219
961,126.3204987,9.239239239
962,126.7709191,9.259259259
963,127.2221411,9.279279279
964,127.6741647,9.299299299
